ccode_pew,satis,age,age2
27,9,49,2401
27,7,21,441
27,10,26,676
27,5,31,961
27,9,44,1936
27,9,29,841
27,8,29,841
27,8,26,676
27,8,34,1156
27,6,44,1936
27,10,29,841
27,5,49,2401
27,5,29,841
27,5,24,576
27,5,24,576
27,10,29,841
27,5,29,841
27,10,64,4096
27,10,39,1521
27,5,31,961
27,8,29,841
27,8,24,576
27,4,39,1521
27,0,22,484
27,0,29,841
27,1,29,841
27,1,24,576
27,5,39,1521
27,4,29,841
27,10,28,784
27,7,54,2916
27,3,43,1849
27,5,29,841
27,5,27,729
27,5,22,484
27,5,29,841
27,5,31,961
27,4,31,961
27,10,21,441
27,10,24,576
27,2,34,1156
27,3,44,1936
27,3,24,576
27,6,24,576
27,6,34,1156
27,4,24,576
27,9,49,2401
27,3,34,1156
27,3,49,2401
27,3,44,1936
27,8,69,4761
27,8,31,961
27,10,34,1156
27,6,34,1156
27,10,24,576
27,8,39,1521
27,8,39,1521
27,10,49,2401
27,6,29,841
27,4,21,441
27,5,21,441
27,5,29,841
27,8,49,2401
27,5,25,625
27,7,24,576
27,7,29,841
27,5,49,2401
27,5,29,841
27,5,24,576
27,4,24,576
27,4,24,576
27,4,39,1521
27,3,39,1521
27,4,49,2401
27,2,59,3481
27,4,34,1156
27,4,45,2025
27,6,44,1936
27,3,44,1936
27,3,34,1156
27,4,44,1936
27,4,27,729
27,5,21,441
27,3,24,576
27,3,49,2401
27,3,24,576
27,6,26,676
27,4,27,729
27,5,29,841
27,4,29,841
27,3,25,625
27,8,34,1156
27,3,24,576
27,8,31,961
27,6,29,841
27,5,21,441
27,5,34,1156
27,2,39,1521
27,3,24,576
27,4,27,729
27,8,31,961
27,5,29,841
27,5,26,676
27,5,39,1521
27,5,39,1521
27,9,24,576
27,3,34,1156
27,2,39,1521
27,8,44,1936
27,7,34,1156
27,4,59,3481
27,4,44,1936
27,5,29,841
27,4,34,1156
27,5,44,1936
27,4,49,2401
27,5,24,576
27,5,59,3481
27,5,39,1521
27,5,44,1936
27,4,49,2401
27,5,34,1156
27,8,29,841
27,7,39,1521
27,6,49,2401
27,5,24,576
27,5,59,3481
27,5,54,2916
27,7,26,676
27,8,29,841
27,8,27,729
27,4,22,484
27,9,24,576
27,8,27,729
27,2,29,841
27,3,29,841
27,3,29,841
27,2,59,3481
27,2,59,3481
27,2,29,841
31,5,30,900
31,6,33,1089
31,4,59,3481
31,1,23,529
31,6,67,4489
31,4,25,625
31,9,54,2916
31,7,48,2304
31,4,45,2025
31,5,63,3969
31,7,36,1296
31,4,45,2025
31,5,47,2209
31,1,40,1600
31,1,39,1521
31,7,28,784
31,5,49,2401
31,7,32,1024
31,6,48,2304
31,2,52,2704
31,8,30,900
31,7,56,3136
31,5,29,841
31,5,67,4489
31,7,26,676
31,8,60,3600
31,1,59,3481
31,5,31,961
31,10,24,576
31,7,49,2401
31,5,64,4096
31,6,70,4900
31,4,70,4900
31,6,48,2304
31,7,35,1225
31,2,67,4489
31,4,45,2025
31,8,25,625
31,6,60,3600
31,4,49,2401
31,5,29,841
31,7,50,2500
31,5,67,4489
31,4,35,1225
31,3,59,3481
31,4,58,3364
31,4,61,3721
31,5,56,3136
31,6,37,1369
31,3,33,1089
31,7,36,1296
31,5,30,900
31,5,27,729
31,5,28,784
31,6,26,676
31,5,49,2401
31,4,49,2401
31,7,40,1600
31,5,25,625
31,4,65,4225
31,3,39,1521
31,5,40,1600
31,4,35,1225
31,2,47,2209
31,6,22,484
31,3,64,4096
31,8,40,1600
31,4,61,3721
31,4,65,4225
31,5,28,784
31,4,50,2500
31,5,34,1156
31,5,40,1600
31,6,21,441
31,8,33,1089
31,7,56,3136
31,5,70,4900
31,5,48,2304
31,5,24,576
31,7,45,2025
31,1,63,3969
31,5,65,4225
31,6,33,1089
31,7,53,2809
31,4,27,729
31,5,52,2704
31,8,34,1156
31,8,43,1849
31,6,60,3600
31,4,30,900
31,4,22,484
31,6,49,2401
31,3,43,1849
31,1,61,3721
31,7,32,1024
31,10,57,3249
31,4,67,4489
31,9,23,529
31,10,48,2304
31,5,39,1521
31,5,42,1764
31,5,65,4225
31,4,25,625
31,1,47,2209
31,1,55,3025
31,1,64,4096
31,3,35,1225
31,5,23,529
31,10,65,4225
31,7,39,1521
31,3,54,2916
31,2,64,4096
31,3,54,2916
31,3,43,1849
31,4,22,484
31,3,49,2401
31,4,34,1156
31,2,38,1444
31,6,37,1369
31,5,25,625
31,5,47,2209
31,4,65,4225
31,4,63,3969
31,1,59,3481
31,6,33,1089
31,3,42,1764
31,5,21,441
31,5,48,2304
31,8,33,1089
31,5,53,2809
31,8,26,676
31,5,69,4761
31,3,35,1225
31,5,62,3844
31,6,52,2704
31,3,43,1849
31,5,23,529
31,6,30,900
31,4,53,2809
31,5,55,3025
31,2,56,3136
31,5,65,4225
31,3,62,3844
31,4,66,4356
31,5,38,1444
31,0,47,2209
31,5,35,1225
31,4,30,900
31,3,40,1600
31,6,57,3249
31,5,43,1849
31,5,39,1521
31,6,68,4624
31,5,47,2209
31,2,63,3969
31,6,50,2500
31,4,50,2500
31,4,60,3600
31,6,70,4900
31,7,49,2401
31,3,49,2401
31,4,39,1521
31,7,39,1521
31,4,23,529
31,8,53,2809
31,4,41,1681
31,8,39,1521
31,7,33,1089
31,5,67,4489
31,5,29,841
31,5,64,4096
31,5,49,2401
31,5,37,1369
31,2,28,784
31,3,55,3025
31,6,62,3844
31,6,34,1156
31,9,62,3844
31,5,49,2401
31,4,41,1681
31,7,42,1764
31,7,59,3481
31,0,35,1225
31,4,70,4900
31,8,29,841
31,8,21,441
31,7,59,3481
31,9,44,1936
31,10,27,729
31,5,51,2601
31,3,22,484
31,5,39,1521
31,7,31,961
31,8,38,1444
31,2,43,1849
31,5,55,3025
31,6,70,4900
31,7,44,1936
31,6,67,4489
31,1,70,4900
31,3,26,676
31,7,64,4096
31,5,41,1681
31,1,54,2916
31,5,37,1369
31,5,69,4761
31,4,23,529
31,2,70,4900
31,1,67,4489
31,4,40,1600
31,3,37,1369
31,5,51,2601
31,2,64,4096
31,8,57,3249
31,5,63,3969
31,5,36,1296
31,7,48,2304
31,4,44,1936
31,4,23,529
31,6,41,1681
31,0,58,3364
31,5,41,1681
31,6,33,1089
31,6,46,2116
31,4,25,625
31,4,40,1600
31,6,58,3364
31,5,28,784
31,5,32,1024
31,5,39,1521
31,5,61,3721
31,2,64,4096
31,7,37,1369
31,4,22,484
31,5,66,4356
31,10,41,1681
31,6,53,2809
31,6,21,441
31,3,63,3969
31,3,60,3600
31,5,34,1156
31,6,62,3844
31,6,49,2401
31,6,29,841
31,4,56,3136
31,5,50,2500
31,5,70,4900
31,2,49,2401
31,2,47,2209
31,5,60,3600
31,5,35,1225
31,5,37,1369
31,8,22,484
31,5,39,1521
31,9,32,1024
31,0,37,1369
31,6,69,4761
31,2,48,2304
31,5,68,4624
31,4,52,2704
31,6,22,484
31,5,49,2401
31,7,30,900
31,6,61,3721
31,7,32,1024
31,5,53,2809
31,6,42,1764
31,6,44,1936
31,5,36,1296
31,6,64,4096
31,4,33,1089
31,7,68,4624
31,4,53,2809
31,5,58,3364
31,7,67,4489
31,10,42,1764
31,5,23,529
31,8,50,2500
31,6,37,1369
31,4,67,4489
31,5,26,676
31,5,55,3025
31,7,51,2601
31,3,66,4356
31,8,41,1681
31,6,61,3721
31,4,25,625
31,7,37,1369
31,5,32,1024
31,9,63,3969
31,5,31,961
31,3,43,1849
31,1,60,3600
31,7,21,441
31,7,45,2025
31,4,61,3721
31,7,42,1764
31,3,34,1156
31,5,38,1444
31,5,29,841
31,4,56,3136
31,6,35,1225
31,5,26,676
31,3,22,484
31,4,22,484
31,3,46,2116
31,5,31,961
31,5,43,1849
31,3,54,2916
31,4,63,3969
31,2,70,4900
31,5,30,900
31,2,45,2025
31,3,67,4489
31,5,55,3025
31,5,48,2304
31,7,22,484
31,5,58,3364
31,1,66,4356
31,5,60,3600
31,5,52,2704
31,3,23,529
31,2,40,1600
31,6,31,961
31,4,65,4225
31,5,37,1369
31,3,37,1369
31,5,65,4225
31,4,67,4489
31,1,47,2209
31,5,33,1089
31,3,68,4624
31,5,23,529
31,6,42,1764
31,5,28,784
31,4,30,900
31,4,51,2601
31,5,46,2116
31,3,66,4356
31,4,64,4096
31,1,36,1296
31,5,45,2025
31,5,50,2500
31,6,35,1225
31,4,40,1600
31,7,49,2401
31,4,30,900
31,3,42,1764
31,3,53,2809
31,8,24,576
31,3,44,1936
31,5,66,4356
31,3,32,1024
31,2,57,3249
31,5,61,3721
31,2,39,1521
31,3,29,841
31,1,40,1600
31,3,67,4489
31,1,59,3481
31,2,42,1764
31,3,66,4356
31,5,27,729
31,3,31,961
31,1,44,1936
31,4,41,1681
31,0,55,3025
31,5,50,2500
31,5,28,784
31,8,30,900
31,1,70,4900
31,1,66,4356
31,8,24,576
31,3,33,1089
31,3,64,4096
31,6,21,441
31,6,43,1849
31,3,62,3844
31,2,67,4489
31,2,58,3364
31,5,34,1156
31,8,47,2209
31,7,53,2809
31,6,29,841
31,1,30,900
31,5,41,1681
31,8,63,3969
31,5,60,3600
31,6,31,961
31,4,66,4356
31,6,28,784
31,7,60,3600
31,3,65,4225
31,4,45,2025
31,1,62,3844
31,5,32,1024
31,0,47,2209
31,4,27,729
31,5,39,1521
31,5,29,841
31,5,31,961
31,7,37,1369
31,3,53,2809
31,5,22,484
31,5,45,2025
31,3,61,3721
31,5,27,729
31,4,47,2209
31,5,51,2601
31,3,23,529
31,5,50,2500
31,6,39,1521
31,2,45,2025
31,5,54,2916
31,0,61,3721
31,5,25,625
31,5,36,1296
31,2,65,4225
31,5,63,3969
31,4,42,1764
31,5,53,2809
31,10,49,2401
31,7,22,484
31,4,32,1024
31,5,36,1296
31,7,60,3600
31,6,43,1849
31,3,45,2025
31,7,61,3721
31,6,34,1156
31,6,21,441
31,4,60,3600
31,6,59,3481
31,6,32,1024
31,7,42,1764
31,2,21,441
31,1,41,1681
31,6,68,4624
31,5,50,2500
31,5,65,4225
31,5,70,4900
31,3,32,1024
31,7,38,1444
31,6,23,529
31,3,21,441
31,4,37,1369
31,7,47,2209
31,4,53,2809
31,5,50,2500
31,7,41,1681
31,7,60,3600
31,6,64,4096
31,6,62,3844
31,3,34,1156
31,6,21,441
31,4,42,1764
31,5,51,2601
31,2,45,2025
31,5,35,1225
31,7,43,1849
31,6,26,676
31,7,40,1600
31,5,38,1444
31,7,67,4489
31,7,27,729
31,5,57,3249
31,5,70,4900
31,3,45,2025
31,5,48,2304
31,3,50,2500
31,5,60,3600
31,4,60,3600
31,5,37,1369
31,8,21,441
31,3,60,3600
31,3,56,3136
31,4,30,900
31,4,26,676
31,8,45,2025
31,7,43,1849
31,4,36,1296
31,2,62,3844
31,4,60,3600
31,4,60,3600
31,3,50,2500
31,4,43,1849
31,3,49,2401
31,3,63,3969
31,6,32,1024
31,7,21,441
31,3,38,1444
31,2,55,3025
31,5,43,1849
31,5,67,4489
31,6,22,484
31,0,60,3600
31,5,31,961
31,4,30,900
31,4,41,1681
31,5,43,1849
31,5,36,1296
31,2,68,4624
31,5,54,2916
31,5,27,729
31,4,35,1225
31,4,51,2601
31,2,64,4096
31,6,45,2025
31,5,27,729
31,2,68,4624
31,8,66,4356
31,4,34,1156
31,2,30,900
31,4,63,3969
31,6,42,1764
31,4,36,1296
31,3,42,1764
31,5,41,1681
31,7,54,2916
31,5,25,625
31,6,21,441
31,7,34,1156
31,6,56,3136
31,6,45,2025
31,7,29,841
31,6,45,2025
31,8,67,4489
31,6,33,1089
31,1,64,4096
31,3,34,1156
31,5,63,3969
31,8,57,3249
31,2,61,3721
31,6,44,1936
31,5,27,729
31,7,22,484
31,2,65,4225
31,5,45,2025
31,7,54,2916
31,5,30,900
31,7,39,1521
31,6,45,2025
31,4,26,676
31,5,50,2500
31,4,23,529
31,4,49,2401
31,2,33,1089
31,7,64,4096
31,3,49,2401
31,4,24,576
31,5,35,1225
31,1,50,2500
31,10,25,625
31,5,26,676
31,5,39,1521
31,7,52,2704
31,5,35,1225
31,5,70,4900
31,5,63,3969
31,5,43,1849
31,2,40,1600
31,5,54,2916
31,3,43,1849
31,10,26,676
31,5,36,1296
31,10,44,1936
31,5,70,4900
31,3,65,4225
31,6,37,1369
31,3,60,3600
31,7,51,2601
31,7,65,4225
31,8,45,2025
31,4,67,4489
31,8,35,1225
31,2,66,4356
31,2,50,2500
31,2,35,1225
31,6,36,1296
31,8,32,1024
31,9,43,1849
31,9,22,484
31,5,51,2601
31,5,47,2209
31,5,47,2209
31,4,23,529
31,5,46,2116
31,3,31,961
31,5,25,625
31,4,23,529
31,5,24,576
31,5,35,1225
31,5,31,961
31,2,65,4225
31,5,55,3025
31,1,65,4225
31,4,46,2116
31,4,65,4225
31,3,52,2704
31,5,44,1936
31,5,43,1849
31,5,57,3249
31,5,45,2025
31,8,39,1521
31,4,31,961
31,8,41,1681
31,7,32,1024
31,5,34,1156
31,5,67,4489
31,6,63,3969
31,4,23,529
31,5,41,1681
31,6,26,676
31,7,70,4900
31,5,28,784
31,5,46,2116
31,6,57,3249
31,7,66,4356
31,5,68,4624
31,3,48,2304
31,2,51,2601
31,5,45,2025
31,5,50,2500
31,6,30,900
31,9,60,3600
31,6,29,841
31,2,42,1764
31,4,37,1369
31,5,63,3969
31,7,29,841
31,8,32,1024
31,3,64,4096
31,6,36,1296
31,6,27,729
31,0,49,2401
31,3,68,4624
31,7,57,3249
31,6,47,2209
31,7,58,3364
31,8,26,676
31,7,37,1369
31,4,24,576
31,7,28,784
31,6,32,1024
31,2,45,2025
31,3,62,3844
31,5,68,4624
31,3,56,3136
31,4,56,3136
31,5,35,1225
31,6,44,1936
31,7,28,784
31,8,25,625
31,5,45,2025
31,3,66,4356
31,7,39,1521
31,5,62,3844
31,3,48,2304
31,1,42,1764
31,6,60,3600
31,5,21,441
31,2,55,3025
31,2,63,3969
31,4,24,576
31,5,35,1225
31,5,38,1444
31,5,25,625
31,7,33,1089
31,3,50,2500
31,3,52,2704
31,3,45,2025
31,5,39,1521
31,3,62,3844
31,2,61,3721
31,5,28,784
31,5,54,2916
31,5,62,3844
31,5,63,3969
31,7,32,1024
31,4,62,3844
31,0,45,2025
31,1,46,2116
31,3,38,1444
31,7,48,2304
31,3,44,1936
31,3,50,2500
31,3,64,4096
31,8,24,576
31,5,69,4761
31,6,32,1024
31,6,34,1156
31,4,45,2025
31,5,22,484
31,5,35,1225
31,1,30,900
31,5,26,676
31,6,65,4225
31,5,66,4356
31,4,59,3481
31,6,51,2601
31,10,46,2116
31,6,52,2704
31,9,48,2304
31,5,63,3969
31,4,35,1225
31,5,62,3844
31,5,21,441
31,4,58,3364
31,6,33,1089
31,3,26,676
31,0,64,4096
31,9,48,2304
31,5,21,441
31,8,56,3136
31,8,32,1024
31,5,46,2116
31,0,69,4761
31,7,53,2809
31,5,37,1369
31,1,44,1936
31,5,46,2116
31,3,32,1024
31,5,52,2704
31,5,68,4624
31,1,64,4096
31,4,27,729
31,5,41,1681
31,7,70,4900
31,5,37,1369
31,6,41,1681
31,5,67,4489
31,6,65,4225
31,6,26,676
31,6,59,3481
31,4,27,729
31,5,36,1296
31,8,40,1600
31,3,66,4356
31,8,38,1444
31,7,34,1156
31,9,63,3969
31,4,47,2209
31,6,55,3025
31,5,42,1764
31,7,21,441
31,3,55,3025
31,3,37,1369
31,3,60,3600
31,6,62,3844
31,3,48,2304
31,3,52,2704
31,4,47,2209
31,7,38,1444
31,5,21,441
31,5,45,2025
31,5,62,3844
31,1,67,4489
31,5,38,1444
31,4,45,2025
31,7,27,729
31,2,39,1521
31,2,68,4624
31,7,21,441
31,5,31,961
31,0,64,4096
31,1,64,4096
31,5,54,2916
31,8,48,2304
31,5,38,1444
31,3,44,1936
31,5,42,1764
31,5,62,3844
31,3,69,4761
31,4,32,1024
31,9,29,841
31,3,49,2401
31,5,32,1024
31,3,64,4096
31,5,33,1089
31,4,33,1089
31,5,52,2704
31,4,40,1600
31,6,48,2304
31,9,28,784
31,9,54,2916
31,2,62,3844
31,5,60,3600
31,3,40,1600
31,3,33,1089
31,7,22,484
31,3,62,3844
31,8,21,441
31,3,64,4096
31,5,44,1936
31,5,30,900
31,6,58,3364
31,0,39,1521
31,5,37,1369
31,5,44,1936
31,8,43,1849
31,5,22,484
31,5,66,4356
31,5,49,2401
31,3,63,3969
31,5,59,3481
31,6,27,729
31,5,25,625
31,5,43,1849
31,6,50,2500
31,6,38,1444
31,3,24,576
31,4,31,961
31,4,43,1849
31,4,45,2025
31,5,34,1156
31,5,58,3364
31,4,69,4761
31,3,67,4489
31,5,51,2601
31,3,32,1024
31,3,25,625
31,4,54,2916
31,3,21,441
31,2,49,2401
31,3,41,1681
31,8,66,4356
31,5,63,3969
31,3,36,1296
31,0,62,3844
31,4,22,484
31,0,39,1521
31,5,68,4624
31,0,55,3025
31,5,70,4900
31,5,42,1764
31,5,27,729
31,7,50,2500
31,7,27,729
31,6,41,1681
31,5,32,1024
31,5,32,1024
31,7,21,441
31,6,50,2500
31,5,63,3969
31,6,64,4096
31,10,31,961
31,2,47,2209
31,5,62,3844
31,4,69,4761
31,4,32,1024
31,3,33,1089
31,3,27,729
31,2,42,1764
31,2,23,529
31,4,45,2025
31,5,40,1600
31,5,55,3025
31,5,50,2500
31,5,30,900
31,5,49,2401
31,4,70,4900
31,3,66,4356
31,5,35,1225
31,7,24,576
31,4,39,1521
31,3,66,4356
31,5,41,1681
31,4,62,3844
31,1,58,3364
31,5,39,1521
31,4,34,1156
31,0,39,1521
31,2,40,1600
31,1,40,1600
31,2,21,441
31,5,28,784
31,3,60,3600
31,1,70,4900
31,4,50,2500
31,3,70,4900
31,4,52,2704
31,5,39,1521
31,2,69,4761
31,4,28,784
31,2,55,3025
31,6,31,961
31,1,41,1681
31,4,49,2401
31,5,48,2304
31,6,26,676
31,5,32,1024
31,5,24,576
31,0,61,3721
31,4,64,4096
31,5,38,1444
31,4,50,2500
31,2,23,529
31,7,44,1936
31,7,35,1225
31,4,25,625
31,7,45,2025
31,5,48,2304
31,7,36,1296
31,3,61,3721
31,5,65,4225
31,3,64,4096
31,5,55,3025
31,2,30,900
31,1,66,4356
31,3,69,4761
31,8,49,2401
31,6,38,1444
31,7,49,2401
31,7,25,625
31,3,22,484
31,4,61,3721
40,10,54,2916
40,6,45,2025
40,9,63,3969
40,8,43,1849
40,7,44,1936
40,7,36,1296
40,8,52,2704
40,8,28,784
40,8,67,4489
40,10,61,3721
40,8,49,2401
40,7,43,1849
40,9,51,2601
40,9,59,3481
40,4,22,484
40,7,52,2704
40,6,44,1936
40,9,65,4225
40,9,60,3600
40,10,59,3481
40,8,26,676
40,2,54,2916
40,5,32,1024
40,0,30,900
40,7,36,1296
40,8,49,2401
40,1,54,2916
40,8,44,1936
40,7,36,1296
40,8,50,2500
40,6,43,1849
40,9,58,3364
40,8,59,3481
40,8,25,625
40,5,65,4225
40,8,68,4624
40,5,49,2401
40,8,59,3481
40,8,45,2025
40,8,40,1600
40,8,45,2025
40,9,39,1521
40,8,41,1681
40,6,50,2500
40,7,45,2025
40,8,37,1369
40,7,25,625
40,5,27,729
40,7,50,2500
40,8,50,2500
40,7,44,1936
40,7,27,729
40,6,59,3481
40,9,30,900
40,8,50,2500
40,7,31,961
40,3,44,1936
40,8,40,1600
40,10,23,529
40,8,42,1764
40,6,56,3136
40,8,38,1444
40,8,35,1225
40,5,23,529
40,3,43,1849
40,7,67,4489
40,8,56,3136
40,7,54,2916
40,5,38,1444
40,7,53,2809
40,7,40,1600
40,8,42,1764
40,5,21,441
40,8,42,1764
40,6,33,1089
40,7,60,3600
40,5,51,2601
40,8,50,2500
40,7,41,1681
40,7,48,2304
40,8,34,1156
40,5,28,784
40,5,44,1936
40,5,46,2116
40,7,55,3025
40,5,60,3600
40,8,55,3025
40,7,43,1849
40,7,32,1024
40,8,39,1521
40,7,33,1089
40,8,65,4225
40,6,59,3481
40,8,60,3600
40,8,30,900
40,8,66,4356
40,6,35,1225
40,4,38,1444
40,8,44,1936
40,5,33,1089
40,10,68,4624
40,7,46,2116
40,7,67,4489
40,8,50,2500
40,7,54,2916
40,6,43,1849
40,8,25,625
40,8,26,676
40,8,43,1849
40,6,31,961
40,5,69,4761
40,9,44,1936
40,9,63,3969
40,9,43,1849
40,5,58,3364
40,8,57,3249
40,5,57,3249
40,7,53,2809
40,6,33,1089
40,6,23,529
40,8,30,900
40,8,25,625
40,10,44,1936
40,8,49,2401
40,8,51,2601
40,5,31,961
40,8,70,4900
40,8,70,4900
40,8,34,1156
40,7,52,2704
40,6,46,2116
40,10,64,4096
40,8,26,676
40,8,60,3600
40,5,55,3025
40,7,59,3481
40,9,31,961
40,8,26,676
40,9,45,2025
40,8,29,841
40,5,45,2025
40,7,38,1444
40,5,45,2025
40,7,28,784
40,9,55,3025
40,8,62,3844
40,5,29,841
40,7,47,2209
40,4,38,1444
40,9,51,2601
40,8,37,1369
40,5,30,900
40,8,47,2209
40,9,35,1225
40,4,57,3249
40,8,61,3721
40,7,28,784
40,4,24,576
40,7,37,1369
40,10,49,2401
40,8,44,1936
40,7,26,676
40,5,65,4225
40,10,58,3364
40,9,59,3481
40,10,24,576
40,7,29,841
40,5,53,2809
40,6,46,2116
40,6,28,784
40,8,38,1444
40,10,59,3481
40,8,22,484
40,6,46,2116
40,7,31,961
40,10,29,841
40,10,62,3844
40,7,38,1444
40,8,68,4624
40,9,28,784
40,8,25,625
40,8,40,1600
40,10,57,3249
40,6,28,784
40,8,57,3249
40,6,48,2304
40,7,57,3249
40,7,41,1681
40,4,26,676
40,7,36,1296
40,7,32,1024
40,5,39,1521
40,7,60,3600
40,10,59,3481
40,6,47,2209
40,7,41,1681
40,8,28,784
40,7,33,1089
40,7,56,3136
40,7,45,2025
40,3,26,676
40,10,63,3969
40,8,43,1849
40,7,51,2601
40,10,60,3600
40,8,40,1600
40,5,45,2025
40,6,69,4761
40,8,41,1681
40,7,69,4761
40,6,31,961
40,5,50,2500
40,5,59,3481
40,6,45,2025
40,7,41,1681
40,5,24,576
40,8,21,441
40,5,55,3025
40,7,43,1849
40,7,22,484
40,7,61,3721
40,2,25,625
40,5,64,4096
40,7,39,1521
40,4,47,2209
40,8,51,2601
40,5,46,2116
40,6,39,1521
40,7,46,2116
40,7,35,1225
40,5,35,1225
40,10,64,4096
40,7,32,1024
40,5,59,3481
40,9,68,4624
40,6,41,1681
40,3,56,3136
40,8,22,484
40,10,64,4096
40,7,21,441
40,7,51,2601
40,7,33,1089
40,5,48,2304
40,5,61,3721
40,7,58,3364
40,8,56,3136
40,6,40,1600
40,6,69,4761
40,6,57,3249
40,7,63,3969
40,6,70,4900
40,8,21,441
40,8,52,2704
40,5,30,900
40,4,46,2116
40,8,65,4225
40,9,56,3136
40,5,42,1764
40,8,32,1024
40,8,60,3600
40,5,41,1681
40,8,50,2500
40,3,54,2916
40,3,40,1600
40,5,65,4225
40,8,45,2025
40,6,25,625
40,8,50,2500
40,7,23,529
40,6,51,2601
40,5,40,1600
40,6,48,2304
40,6,43,1849
40,7,26,676
40,0,43,1849
40,5,32,1024
40,5,42,1764
40,6,36,1296
40,7,40,1600
40,8,22,484
40,8,22,484
40,10,23,529
40,5,36,1296
40,8,49,2401
40,8,37,1369
40,7,65,4225
40,4,34,1156
40,2,46,2116
40,8,41,1681
40,7,43,1849
40,7,58,3364
40,8,39,1521
40,6,25,625
40,10,40,1600
40,8,52,2704
40,5,30,900
40,6,36,1296
40,2,64,4096
40,8,25,625
40,7,35,1225
40,7,43,1849
40,6,59,3481
40,7,33,1089
40,6,25,625
40,8,45,2025
40,8,32,1024
40,10,59,3481
40,3,33,1089
40,10,51,2601
40,7,51,2601
40,7,40,1600
40,8,54,2916
40,5,48,2304
40,7,62,3844
40,8,40,1600
40,7,28,784
40,7,56,3136
40,6,45,2025
40,8,34,1156
40,8,38,1444
40,0,48,2304
40,8,49,2401
40,7,41,1681
40,7,47,2209
40,8,42,1764
40,8,23,529
40,8,50,2500
40,9,38,1444
40,7,28,784
40,8,28,784
40,7,28,784
40,5,69,4761
40,8,32,1024
40,5,46,2116
40,6,59,3481
40,8,39,1521
40,6,43,1849
40,7,24,576
40,9,52,2704
40,7,28,784
40,5,51,2601
40,5,29,841
40,10,30,900
40,9,69,4761
40,5,37,1369
40,9,44,1936
40,5,60,3600
40,8,41,1681
40,9,44,1936
40,5,33,1089
40,8,50,2500
40,9,53,2809
40,9,51,2601
40,7,53,2809
40,9,51,2601
40,0,43,1849
40,6,21,441
40,9,70,4900
40,6,24,576
40,7,60,3600
40,6,45,2025
40,8,50,2500
40,0,59,3481
40,8,50,2500
40,8,55,3025
40,8,42,1764
40,10,60,3600
40,7,36,1296
40,8,59,3481
40,5,50,2500
40,7,54,2916
40,8,44,1936
40,6,50,2500
40,6,42,1764
40,9,47,2209
40,5,48,2304
40,5,60,3600
40,4,50,2500
40,6,67,4489
40,7,52,2704
40,8,62,3844
40,10,70,4900
40,6,48,2304
40,7,40,1600
40,7,70,4900
40,10,30,900
40,7,44,1936
40,9,41,1681
40,5,64,4096
40,7,35,1225
40,8,26,676
40,9,35,1225
40,5,46,2116
40,7,53,2809
40,7,56,3136
40,8,27,729
40,7,47,2209
40,8,39,1521
40,9,66,4356
40,7,53,2809
40,8,50,2500
40,8,67,4489
40,5,27,729
40,8,66,4356
40,9,59,3481
40,8,49,2401
40,5,70,4900
40,5,36,1296
40,10,39,1521
40,6,31,961
40,9,23,529
40,7,48,2304
40,8,38,1444
40,7,54,2916
40,5,24,576
40,5,68,4624
40,8,21,441
40,9,49,2401
40,5,44,1936
40,10,25,625
40,5,25,625
40,5,32,1024
40,7,33,1089
40,5,23,529
40,8,49,2401
40,8,43,1849
40,6,38,1444
40,5,37,1369
40,0,27,729
40,8,56,3136
40,8,38,1444
40,7,28,784
40,6,52,2704
40,8,45,2025
40,8,48,2304
40,7,45,2025
40,7,27,729
40,7,46,2116
40,7,41,1681
40,8,50,2500
40,7,62,3844
40,6,52,2704
40,8,51,2601
40,7,53,2809
40,0,43,1849
40,9,51,2601
40,5,54,2916
40,8,43,1849
40,6,22,484
40,7,44,1936
40,8,23,529
40,10,27,729
40,8,65,4225
40,10,43,1849
40,8,37,1369
40,9,54,2916
40,5,57,3249
40,9,27,729
40,5,23,529
40,8,24,576
40,8,30,900
40,6,37,1369
40,8,49,2401
40,8,51,2601
40,5,23,529
40,8,63,3969
40,9,40,1600
40,8,36,1296
40,5,23,529
40,9,35,1225
40,8,67,4489
40,7,47,2209
40,10,67,4489
40,8,61,3721
40,8,50,2500
40,9,61,3721
40,6,45,2025
40,5,28,784
40,8,56,3136
40,9,36,1296
40,8,37,1369
40,8,41,1681
40,7,52,2704
40,7,42,1764
40,10,48,2304
40,5,43,1849
40,6,40,1600
40,8,60,3600
40,6,37,1369
40,5,49,2401
40,8,47,2209
40,8,40,1600
40,7,65,4225
40,7,40,1600
40,9,39,1521
40,8,39,1521
40,9,60,3600
40,10,42,1764
40,8,44,1936
40,7,28,784
40,4,27,729
40,7,49,2401
40,8,48,2304
40,8,38,1444
40,8,52,2704
40,5,28,784
40,2,48,2304
40,6,21,441
40,9,43,1849
40,7,35,1225
40,6,23,529
40,7,31,961
40,8,47,2209
40,9,39,1521
40,7,21,441
40,10,40,1600
40,8,55,3025
40,6,38,1444
40,7,46,2116
40,7,41,1681
40,10,27,729
40,8,40,1600
40,8,70,4900
40,7,28,784
40,8,26,676
40,5,28,784
40,5,60,3600
40,7,21,441
40,5,46,2116
40,9,65,4225
40,8,59,3481
40,9,31,961
40,4,59,3481
40,6,37,1369
40,6,26,676
40,8,36,1296
40,8,55,3025
40,4,55,3025
40,8,42,1764
40,9,21,441
